subject,text
Q.果てについてどう思う？,Q.果てについてどう思う？ A.人類のなれの果てが緑さんだと思ってるから
Q.誰についてどう思う？,Q.誰についてどう思う？ A.誰が俺
Q.業界についてどう思う？,Q.業界についてどう思う？ A.今就職するのはどの業界がいいの
Q.不動産についてどう思う？,Q.不動産についてどう思う？ A.不動産ももうバブル終わってんだろ
Q.私についてどう思う？,Q.私についてどう思う？ A.私は自分自身を自己擁護するわけではないですけど
Q.スレについてどう思う？,Q.スレについてどう思う？ A.本物だったスレが目についちまった
Q.意気込みについてどう思う？,Q.意気込みについてどう思う？ A.意気込みは半端ないから
Q.爆入についてどう思う？,Q.爆入についてどう思う？ A.猫の爆入は偽物だけど
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が俺でなくなるんだけど
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が俺でなくなる
Q.それについてどう思う？,Q.それについてどう思う？ A.それだけ別にそれは別にね
Q.更新についてどう思う？,Q.更新についてどう思う？ A.更新はいらん
Q.オーラについてどう思う？,Q.オーラについてどう思う？ A.負のオーラが画面超えてわかる
Q.来についてどう思う？,Q.来についてどう思う？ A.用来も僕夏企画でリアルカブトムシ捕まえてたよ
Q.方についてどう思う？,Q.方についてどう思う？ A.絶対俺の方がカブトムシ好きだから
Q.方についてどう思う？,Q.方についてどう思う？ A.もっと落ち込んだ方がいいよ
Q.つについてどう思う？,Q.つについてどう思う？ A.いいことって一つもないことに気づいちゃってさ
Q.肌についてどう思う？,Q.肌についてどう思う？ A.肌は荒れるし
Q.最近についてどう思う？,Q.最近についてどう思う？ A.最近はおばさんの
Q.方についてどう思う？,Q.方についてどう思う？ A.民宿見てるお前の方がむずい
Q.方についてどう思う？,Q.方についてどう思う？ A.俺の方が絶対
Q.20万についてどう思う？,Q.20万についてどう思う？ A.カブトムシ好きだし20万は使ってる
Q.どっちについてどう思う？,Q.どっちについてどう思う？ A.ニキビと借金どっちがきつい
Q.方についてどう思う？,Q.方についてどう思う？ A.うんとね直らないんだったらニキビの方が全然きつい
Q.働きについてどう思う？,Q.働きについてどう思う？ A.なんでかと借金なんて働きは返されるけど
Q.声についてどう思う？,Q.声についてどう思う？ A.天聖の声があるからね
Q.やつについてどう思う？,Q.やつについてどう思う？ A.バスケやってるやつはバカにしてたわ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺ができないバスケなんてやってるやつら
Q.習慣についてどう思う？,Q.習慣についてどう思う？ A.友達とゲームするって習慣がなかったもん
Q.お前についてどう思う？,Q.お前についてどう思う？ A.いいねお前は俺のそばにいろ
Q.お前についてどう思う？,Q.お前についてどう思う？ A.お前は俺のそばにいろ
Q.方についてどう思う？,Q.方についてどう思う？ A.頑張ってる方が女にモテるわ
Q.時についてどう思う？,Q.時についてどう思う？ A.気恥ずかしい気恥ずかしい時もあったなー
Q.方についてどう思う？,Q.方についてどう思う？ A.よっぽどお前の方が心配だよ
Q.セペタについてどう思う？,Q.セペタについてどう思う？ A.セペタがめっちゃ貼られてる
Q.何についてどう思う？,Q.何についてどう思う？ A.今日は何もそんな頑張る気全くないから
Q.セペタについてどう思う？,Q.セペタについてどう思う？ A.セペタがめっちゃ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.今こそ俺が救うか
Q.俺についてどう思う？,Q.俺についてどう思う？ A.今なったら俺は真摯に対応できる
Q.ジャイアンツについてどう思う？,Q.ジャイアンツについてどう思う？ A.ジャイアンツも全然勝ってねえじゃん
Q.グルトについてどう思う？,Q.グルトについてどう思う？ A.グルトも周囲と2.5ゲーム差とかでしょ
Q.阪神についてどう思う？,Q.阪神についてどう思う？ A.阪神もなんか追い上げてきてるしさ
Q.サイトについてどう思う？,Q.サイトについてどう思う？ A.デリのサイトは見たくねえや
Q.方についてどう思う？,Q.方についてどう思う？ A.阪神の方が打てないぞ
Q.阪神についてどう思う？,Q.阪神についてどう思う？ A.阪神はホームが高支援だからわかるよ
Q.理由についてどう思う？,Q.理由についてどう思う？ A.理由があるじゃん
Q.スカイプについてどう思う？,Q.スカイプについてどう思う？ A.スカイプは敵じゃないじゃん
Q.互換性についてどう思う？,Q.互換性についてどう思う？ A.スカイプとの互換性が悪いんだよね
Q.ゴミについてどう思う？,Q.ゴミについてどう思う？ A.ゴミはゴミなりな
Q.メモ帳についてどう思う？,Q.メモ帳についてどう思う？ A.メモ帳がないんだけど
Q.借金についてどう思う？,Q.借金についてどう思う？ A.借金はいいよ
Q.俺についてどう思う？,Q.俺についてどう思う？ A.俺が想像できちゃうもん
Q.元気についてどう思う？,Q.元気についてどう思う？ A.元気が一番やで
Q.限定についてどう思う？,Q.限定についてどう思う？ A.中卒限定は無理だな
Q.頭についてどう思う？,Q.頭についてどう思う？ A.俺の頭が混乱してきた
Q.ことについてどう思う？,Q.ことについてどう思う？ A.俺でも救えないことはある
Q.コメビューについてどう思う？,Q.コメビューについてどう思う？ A.あれみんなのコメビューが開かない
Q.ことについてどう思う？,Q.ことについてどう思う？ A.そんな簡単なこともできないのか
Q.互換性についてどう思う？,Q.互換性についてどう思う？ A.互換性が悪いみたいでさ
Q.150についてどう思う？,Q.150についてどう思う？ A.確実にバグだよ150もあんじゃん
Q.俺についてどう思う？,Q.俺についてどう思う？ A.なんか俺もパソコン使えるようになってきたな
Q.148についてどう思う？,Q.148についてどう思う？ A.148も無理だ
Q.147についてどう思う？,Q.147についてどう思う？ A.147はね間違いなく俺
Q.パソコンについてどう思う？,Q.パソコンについてどう思う？ A.なんかもうパソコンが古くてさ
Q.ここについてどう思う？,Q.ここについてどう思う？ A.ここはいかないの
Q.コメントについてどう思う？,Q.コメントについてどう思う？ A.でコメントも出てこない
Q.ログインについてどう思う？,Q.ログインについてどう思う？ A.ログインはしてる
Q.これについてどう思う？,Q.これについてどう思う？ A.これは出てくるけど
Q.方についてどう思う？,Q.方についてどう思う？ A.みんなこっちの方が見やすい
Q.方についてどう思う？,Q.方についてどう思う？ A.こっちの方が見やすいんだったら
Q.たちについてどう思う？,Q.たちについてどう思う？ A.抱えてる人たちがいると思うんですよ
Q.私についてどう思う？,Q.私についてどう思う？ A.私はそういう人間こそやっぱ
Q.私についてどう思う？,Q.私についてどう思う？ A.私が親民になって
